var1,var2,var2_EN,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94
2001,定边县,Dingbian Xian,610825,292630,259195,130000,100000,61860,0,61860,12,40330,0,97,163888,720,4464,13,0,0,10552,5530,1468,202,1466,5026,288960,25953,24057,8776,5024,3923,12351,11706,16297,547,11830,14469,0,0,0,0,0,0,0,0,22540,12037,2187,8316,0,68180,1263,1083,106000,214000,106000,15024,13121,3141,2321,20,0,0,20,20,0,20,49165,44607,28611,280,864,0,0,9601,19907,16519,1871,12157,1355,5735,4440,0,0,1982,200,0,0,0,0,780,19576,3984
2001,绥德县,Suide Xian,610826,343483,298566,120000,80000,47472,0,47472,7,3224,0,67,62257,0,10,4,0,0,5843,5142,300,55,227,1192,69560,25309,17867,8533,5202,3065,6941,10926,11795,635,2854,11541,0,0,0,0,0,0,0,0,9091,6282,849,1950,10,6775,2448,376,27263,105800,20239,2569,2216,457,1102,20,0,0,20,20,0,20,10901,8744,1138,0,0,0,0,2162,582,2733,0,2629,0,835,85,1,0,603,450,0,0,5,0,190,5383,336
2001,米脂县,Mizhi Xian,610827,208519,185518,80000,50000,30796,0,30796,51,1665,0,66,56210,1200,21,3,0,0,3510,2767,83,50,220,904,30530,18748,16195,12153,8334,1137,5055,11140,12432,558,964,8997,0,0,0,0,0,0,0,0,7328,3901,781,2637,9,11085,5011,148,16112,80726,20390,3304,2724,217,2066,30,0,0,30,30,0,30,67589,60494,70080,3410,21595,582,1619,4145,14145,18775,8900,6979,4645,11270,14380,0,0,1421,581,0,0,0,0,1374,7984,4228
2001,佳县,Jia Xian,610828,245560,226862,90000,60000,37695,0,37695,180,2684,0,220,69004,2360,15,2,0,0,4306,3579,159,0,568,908,51040,10936,5333,2102,1019,393,2722,2611,3016,443,850,8976,0,0,0,0,0,0,0,0,9674,4801,1368,3475,30,18364,11204,130,40960,143023,45262,5735,5425,187,1284,70,0,0,70,70,0,70,49993,41111,104969,62,299,746,2294,11106,55829,3578,767,3374,616,11900,32909,0,0,3455,2389,0,0,0,0,1567,6499,2727
2001,吴堡县,Wubu Xian,610829,76803,66071,30000,10000,8706,0,8706,32,1250,0,0,18940,0,0,0,0,0,940,872,18,3,47,290,19190,4908,12285,5443,3555,2030,5539,6746,9469,512,785,4989,0,0,0,0,0,0,0,0,1389,598,252,539,0,571,107,16,1963,16200,3407,478,441,34,524,0,0,0,0,0,0,0,104866,75294,117241,0,0,1568,2356,9953,39458,5824,3779,5824,0,20652,43444,0,0,24310,12769,0,0,0,0,3550,4627,3194
2001,清涧县,Qingjian Xian,610830,210315,191030,80000,50000,34816,0,34816,0,6661,0,15,48992,80,40,1,0,0,2572,2167,109,0,257,907,35118,13471,16436,6724,3474,2047,3815,12621,16763,616,1155,9641,0,0,0,0,0,0,0,0,6993,3623,827,2543,0,15326,1788,26,49521,115342,38946,3912,3518,65,675,20,0,0,20,20,0,20,40618,30555,14901,0,0,393,413,3548,3809,8550,3775,7496,3220,8749,4402,20,2,6833,3593,1,0,0,0,2062,8504,26889
2001,子洲县,Zizhou Xian,610831,307467,284449,130000,80000,41874,0,41874,60,73,0,174,54001,1178,10,2,0,0,6338,4661,399,42,1236,971,59570,17143,464208,304901,203145,52156,198483,265725,320127,1295,10493,11098,0,0,0,0,0,0,0,0,6183,3313,365,2495,10,12154,333,147,36940,79391,32140,3172,2942,299,674,50,0,0,50,50,0,50,28187,21141,20849,5,30,0,0,2602,5847,5166,2280,3063,1434,7446,9293,0,0,1407,1934,0,0,0,0,1823,4875,1870
2001,市辖区,Ankang Shi Shixiaqu,610901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,汉滨区,Ankang Shi Hanbin Qu,610902,935233,747539,390000,240000,45606,11543,34063,291,3156,0,765,151591,8667,1566,18,102468,35767,20263,12642,890,484,3206,3499,117642,216803,42715,25452,15811,7185,18102,24613,30022,1172,21280,41014,0,0,0,0,0,0,0,0,58573,38303,3552,16484,234,59329,59329,14,263225,46856,259466,27998,26407,327,1355,1995,0,1282,1995,713,0,1986,8574,7557,4003,0,0,0,0,512,172,2158,980,1591,855,2601,1924,10,0,640,136,0,0,0,0,331,10074,914
2001,汉阴县,Hanyin Xian,610921,289118,261840,130000,90000,19679,7858,11821,526,700,0,300,78945,2666,289,10,56352,35313,6711,4441,666,214,1312,2488,23578,90198,29112,17850,10142,5142,12572,16540,18624,1248,3451,10505,0,0,0,0,0,0,0,0,24639,17375,877,5932,455,19249,19242,2,102649,9482,94518,8297,7871,0,971,855,0,85,855,770,0,855,34454,29290,10944,0,0,10536,4804,1025,524,3125,1335,2721,1235,5795,1904,0,0,1923,146,0,0,0,0,1054,17212,2693
2001,石泉县,Shiquan Xian,610922,182585,153171,70000,50000,13234,5632,7602,173,2703,0,72,47820,1350,136,7,40950,16916,3573,2290,376,107,632,841,37676,40697,13395,10354,6268,259,6975,6420,6375,1060,2756,6904,0,0,0,0,0,0,0,0,15001,9665,591,4570,175,13146,13069,0,72029,14766,61556,6099,5690,0,492,380,0,135,380,245,0,365,37181,31218,17231,0,0,933,694,3599,3022,8613,3330,5187,2366,7973,6163,0,0,3376,935,44,9,17,553,877,9133,10348
2001,宁陕县,Ningshan Xian,610923,74045,60971,30000,20000,4938,1446,3492,451,1192,0,7,16831,130,2,2,0,0,864,603,39,15,207,275,31775,11557,43322,36869,22509,1946,15813,27509,37377,1258,1559,5216,0,0,0,0,0,0,0,0,11296,7072,2870,1334,20,5745,5744,0,36137,8748,29133,2694,2541,0,245,50,0,22,50,28,0,50,459882,364400,998370,33226,217677,95745,176578,111913,346275,26572,32819,17690,23028,39411,124972,50,51,40486,40437,196,294,22,751,20690,12556,36246
2001,紫阳县,Ziyang Xian,610924,340725,308307,150000,100000,26561,3409,23152,3102,4596,0,13,80713,333,0,4,39030,12860,5716,3778,127,16,1508,1418,48550,33436,26260,22377,14446,464,10463,15797,19237,1360,3148,11769,0,0,0,0,0,0,0,0,25563,17310,1590,6456,207,11146,11146,0,152386,73362,111737,9383,8976,0,973,450,0,398,450,52,0,450,96857,82160,269572,10367,74751,30460,61753,21033,73003,3936,5798,2534,3893,10264,42668,7,6,9054,13510,0,0,12,505,3321,5254,11886
2001,岚皋县,Lan`gao Xian,610925,166994,147805,70000,50000,15995,2367,13628,1629,3575,0,28,26242,33,6,4,69893,38372,3663,1996,12,36,1088,1294,48315,12133,31007,24270,15452,1188,11231,19776,24795,1266,2521,7530,0,0,0,0,0,0,0,0,13957,9381,918,3635,23,3712,3696,0,83958,19502,67071,5303,5121,0,280,253,0,131,253,122,0,253,38486,29359,95583,6995,44510,6810,10672,6527,20981,1333,1356,1057,1016,3902,11982,21,28,5771,6050,0,0,4,115,2209,570,1413
2001,平利县,Pingli Xian,610926,228343,201234,90000,60000,21212,3559,17653,610,432,0,30,44080,667,131,5,18705,8877,4355,2795,75,51,1033,829,81402,32387,12864,8724,6309,1356,6499,6365,7004,1428,2932,8211,0,0,0,0,0,0,0,0,26218,19343,1739,5095,41,10908,10906,0,127986,35084,92733,8806,8500,0,722,226,0,61,226,165,0,226,31547,24996,66279,4092,24176,5397,8893,6530,16894,1926,1636,1460,1353,3014,7634,6,3,3582,3605,0,0,4,93,1139,583,788
2001,镇坪县,Zhenping Xian,610927,57514,50683,30000,20000,6044,451,5593,122,59,0,2,9934,1400,0,1,7420,5240,952,722,32,23,175,201,17104,1959,80544,58040,41531,8415,29519,51025,59133,1449,1290,4228,0,0,0,0,0,0,0,0,5726,4082,203,1433,8,2750,2733,2,42493,8940,35229,3081,2969,0,129,20,0,10,20,10,0,20,14034,11444,28953,1397,8446,994,1361,3906,9033,2068,2175,1890,1934,487,1242,0,0,726,627,0,0,0,0,732,44,527
2001,旬阳县,Xunyang Xian,610928,449702,412893,210000,130000,42411,2276,40135,1733,2828,0,66,97942,3400,19,4,6300,2333,15051,7571,1412,574,5038,2192,228231,80427,39716,30543,22706,4577,16167,23549,25737,1392,15207,16468,0,0,0,0,0,0,0,0,45545,32309,3736,9357,143,77867,77731,0,269449,126626,189296,16155,15635,0,1571,302,0,24,302,278,0,300,66257,55180,106934,2721,15397,8931,11834,18532,43216,2922,1743,1794,1070,7082,13629,0,0,3959,2368,20,10,1,5,4782,1463,2592
2001,白河县,Baihe Xian,610929,206749,189127,100000,70000,16130,1203,14927,10,3457,0,20,35882,2,0,2,10000,3470,3266,1426,129,119,1443,1050,34093,25305,495332,266678,173686,84900,283424,211908,249400,1187,2824,8530,0,0,0,0,0,0,0,0,20751,16272,1061,3404,14,14720,14720,6,72948,41826,55485,4886,4424,0,586,18,0,6,18,12,0,18,36891,29103,69373,1816,11797,3212,5580,11472,28009,1820,1374,1107,792,3210,8219,0,0,2142,1288,0,0,0,0,2070,134,399
2001,市辖区,Shangluo Shi Shi Xia Qu,611001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,商州区,Shangzhou Shi,611002,542020,399997,200000,150000,25000,199,24801,197,844,0,260,69716,6000,2149,7,0,0,10216,5765,44,94,4313,2405,57789,95421,125472,58715,40213,35220,80148,45324,48227,1230,7339,16206,0,0,0,0,0,0,0,0,30226,18995,1838,9208,185,60330,60330,151,131667,15503,147649,14137,13630,453,4425,362,0,0,362,362,0,362,14394,10137,27688,454,2476,117,174,4611,13497,964,790,764,612,649,1565,0,0,969,578,0,0,0,0,999,67,283
2001,洛南县,Luonan Xian,611021,450209,406226,180000,140000,31820,4,31816,2,246,0,110,82576,8467,1001,9,0,0,12980,5875,144,370,5948,3025,417770,107502,55640,35504,21491,4571,28127,27513,29325,1102,6668,16297,0,0,0,0,0,0,0,0,43805,27377,2383,13939,106,107810,107687,12,178247,57977,209815,22005,21468,15,5706,220,0,0,220,220,0,220,86236,62578,174138,1641,11683,28655,59669,15975,66017,5859,11332,3385,7518,5441,17777,16,14,6287,6041,176,284,0,0,2316,2971,12590
2001,丹凤县,Danfeng Xian,611022,29226,7090,120000,90000,14680,426,14254,107,107,0,75,33782,5300,1164,5,0,0,7596,4092,225,163,3092,1953,48436,25575,53825,31178,18803,6756,31876,21949,24797,1221,3362,10965,0,0,0,0,0,0,0,0,26737,16461,1924,8267,85,27970,27970,9,115980,26798,127692,12789,12012,34,3878,200,0,68,200,132,0,200,32974,27058,81523,464,2936,7590,13193,10677,43134,3101,4007,1708,2783,2910,14062,0,0,2221,2400,0,0,0,0,1242,824,2636
2001,商南县,Shangnan Xian,611023,227502,205893,120000,70000,13209,219,12990,85,205,0,43,46750,4013,620,4,0,0,5692,2429,57,84,2345,2143,58998,31263,95310,46153,30828,16620,56873,38437,43603,1140,3900,9990,0,0,0,0,0,0,0,0,19917,10228,2339,7293,57,12153,12094,6,113073,30178,116406,10668,10324,15,3339,121,0,48,121,73,0,121,297061,254907,768001,2075,13744,91821,217133,82067,351385,41598,71214,33434,57463,10848,47791,43,33,11254,12471,155,155,0,0,10394,4366,25708
2001,山阳县,Shanyang Xian,611024,418170,385632,170000,120000,25989,1644,24345,4128,4243,0,28,53541,4320,1345,7,0,0,9120,4770,84,277,3980,2197,104748,37483,90290,54188,35186,12318,59850,30440,37496,1438,4307,12570,0,0,0,0,0,0,0,0,33236,21605,2380,9190,61,24601,24601,15,131611,55657,150270,14648,14075,130,6175,123,0,22,123,101,0,123,48578,44444,131842,98,605,17122,46472,14898,57366,7805,15094,7159,13179,675,2851,0,0,309,374,4,5,0,0,1749,290,3155
2001,镇安县,Zhen`an Xian,611025,279541,256848,120000,60000,26251,598,25653,105,379,0,42,65012,1541,1148,4,0,0,5536,2930,124,167,2185,1507,107530,35799,20106,11371,7378,1665,9106,11000,13590,980,4579,10707,0,0,0,0,0,0,0,0,36913,19807,6627,10236,243,34690,34690,12,165113,121923,125043,13024,12462,36,4818,200,0,15,200,185,0,184,69487,58247,179646,3,9,20660,48974,19398,96016,13379,19049,9328,13511,1381,4879,19,14,2362,1948,129,121,0,0,3272,1766,3124
2001,柞水县,Zhashui Xian,611026,154863,136700,70000,50000,7735,26,7709,270,645,0,12,23661,1333,123,3,0,0,2375,1227,11,141,858,691,59191,8586,39938,19342,8587,3334,24399,15539,16710,2143,3198,7204,0,0,0,0,0,0,0,0,12341,7105,2049,3172,15,8323,8323,0,68164,12637,62809,5607,5300,0,1737,30,0,20,30,10,0,30,28098,25552,82125,231,1428,10347,26032,8927,38022,2725,5316,2414,4809,1060,5361,6,7,490,924,7,4,0,0,770,172,6111
2001,杨凌区,Yangling Qu,610403,134222,86563,60000,30000,5039,21,5018,67,71,0,0,51625,8000,269,5,0,0,2759,1824,500,240,195,1475,4260,37800,,,,,,,,,0,0,0,0,0,0,0,11778,10526,3237,8157,4560,149,3448,0,5600,5600,5480,27000,3200,29000,2823,2311,4227,3719,0,0,0,0,0,0,0,16206,14328,50437,29,153,4939,11405,4987,26985,1982,4786,1578,3479,490,671,2,1,430,332,0,0,0,0,547,166,2468
2001,市辖区,Lanzhou Shi Shixia Qu,620101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,城关区,Chengguan Qu,620102,782900,47100,25000,14600,2133,,2133,,267,11,,55159,200,1620,1087,420,293,1430,852,118,,460,2353,396,168,150599,9750,8355,48886,116771,33828,23911,0.51,62062,29278,209,,,1181,,31440,59206,16304,18670,12667,1663,4304,36,3100,2900,2900,18300,7700,22900,1843,1793,9600,299,40,,,40,40,,40,124,114,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
2001,七里河区,Qilihe Qu,620103,419000,104300,56700,35800,10167,,10167,,267,,,115975,1000,3660,2973,5540,1333,6856,4560,940,154,1202,2225,132,356,311499,29925,24973,157196,263604,47895,35250,0.34,24250,14222,3454,,97,1221,,31315,92058,21158,30773,25574,876,4323,,9800,2500,2500,21700,14600,22400,1856,1728,9130,754,,,,,,,,8107,7557,37200,2,10,3773,18167,3688,18780,36,38,33,35,26,82,0,0,59,125,0,0,0,0,477,675,7274
2001,西固区,Xigu Qu,620104,313800,77200,42200,20900,3727,,3727,,367,29,,71732,1600,2540,2213,1833,1533,4122,2415,440,246,1021,2976,465,136,410441,15440,12737,204024,370271,40170,27284,0.35,22053,13210,1375,,98,1452,,34740,118097,15576,23237,18346,596,4081,214,4100,2500,1722,18700,12600,25800,2148,1966,5070,1870,235,,,235,235,,235,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,安宁区,Anning Qu,620105,167300,35900,20800,12100,667,,667,,,5,,30340,67,540,540,527,340,2046,1114,,,932,1958,562,50,157681,8328,7599,57877,137544,20137,13791,0.38,7240,5277,,,,283,,11708,27840,2108,9958,8285,538,1117,18,500,500,448,3400,2100,6300,627,540,1600,259,20,,,20,20,,20,210133,147027,366909,27,180,69794,168852,9420,47805,28833,56720,426,896,25153,75256,,,18994,19629,20,24,1127,26060,27013,10867,82797
2001,红古区,Honggu Qu,620111,132300,60800,33100,22800,4793,,4793,400,,21,,91462,2667,3847,3433,1187,1073,7209,4021,576,471,2141,3073,1042,266,28287,18556,16246,2629,11173,17114,17612,0.37,10306,9633,5682,,564,1428,,8551,15519,2458,44338,40141,331,3772,94,2300,1900,1124,31600,5100,30400,2560,2492,3200,727,102,,,102,102,,102,2287,247,531,,,167,231,80,300,,,,,,,,,,,,,,,1967,600,6086
2001,永登县,Yongdeng Xian,620121,493400,436600,236600,151000,91860,,91860,,7,270,,217399,41333,31573,25780,36720,32200,22556,12842,5529,569,3616,4882,1386,351,207901,48866,36846,58604,135932,71969,71887,0.16,12339,17977,69080,,3850,7688,,58910,84000,4836,69346,50805,959,16232,1350,51000,12400,1006,137200,208300,131400,11568,11086,373,5572,750,,,750,750,,750,10667,3473,8281,,,2173,4717,320,1892,647,1090,,,,,,,253,298,,,,,4700,613,2804
2001,皋兰县,Gaolan Xian,620122,173000,155900,73000,50800,28493,,28493,80,,21,,388722,20000,14153,13213,17887,10940,12481,7106,3060,315,2000,1289,738,65,53309,25675,21936,10572,26561,26748,25620,0.17,3363,7515,26873,,1934,2548,,28078,44328,5453,29403,23282,983,5092,46,8000,27,27,40900,62700,50100,4255,4141,7,975,50,,,50,50,,50,3973,1067,2674,,,713,2025,100,404,153,180,,77,,,,,87,147,,,,,2160,700,7266
2001,榆中县,Yuzhong Xian,620123,425000,388900,204300,142800,71827,33,71794,,607,64,,252456,26467,19813,16793,16120,14140,58107,34390,18126,1036,4555,2288,1086,252,143371,47721,38090,42668,78367,65004,58545,0.15,8151,15290,30118,,3798,7344,,46667,53182,6406,53936,40679,859,12005,393,57900,8600,1071,134900,46000,128500,10312,9917,4638,3653,430,,,430,430,,430,1093,,,,,,,,,,,,,,,,,,,,,,,1093,367,7165
2001,市辖区,Jiayuguan Shi Shixia Qu,620201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,市辖区,Jinchang Shi Shixia Qu,620301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,金川区,Jinchuan Qu,620302,206700,45900,30700,21800,7526,,7526,30,27,,,148031,6666,7353,6527,2227,1320,7435,3127,919,168,3221,5536,299,62,61814,25851,19097,7934,44322,17492,15480,0.34,7477,7187,10819,1,351,3667,1800,6100,11250,3700,10539,7467,170,2902,,12500,10300,900,17700,55000,35700,4584,4257,2800,725,,,,,,,,24340,17487,50150,,,8687,15813,667,4626,2380,9150,207,302,3480,15504,,,2020,3226,,,,,4493,4793,18845
2001,永昌县,Yongchang Xian,620321,248800,186400,116100,76500,38854,,38854,70,227,7,,408886,34027,34514,10380,24113,15920,18371,10262,5640,267,2202,6354,361,193,106897,50749,39170,13251,62847,44050,4715,0.28,14902,14902,79024,,8398,8863,6400,34001,43706,16882,30077,20707,195,8904,271,59600,43200,4300,63000,348400,96300,11078,10345,3938,1483,660,,,660,657,,660,75940,58520,132309,27,180,22780,57825,6373,27082,7413,6630,13,54,13560,36592,,,6467,7458,,,740,17390,5927,560,6941
2001,市辖区,Baiyin Shi ShiXia Qu,620401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,白银区,Baiyin Shi Baiyin Qu,620402,270306,74083,33200,20900,9860,,9860,7,318,152,,134383,6013,4960,3627,6347,5427,4520,2087,626,542,1265,7068,1985,305,96703,23375,17211,42266,70918,25785,21616,0.3,9823,12168,3878,,398,3636,,21340,53672,18285,13452,8933,122,3992,405,6200,1600,1500,55800,62500,61100,5079,4700,1750,1643,983,,,983,983,,983,45000,31367,176995,,,16273,83146,2413,20027,433,2864,253,1857,3027,28100,,1,5040,13223,,,47,2771,4593,2153,7666
2001,平川区,Baiyin Shi Pingchuan Qu,620403,188000,100136,40718,29856,17200,,17200,,,7,,131068,6100,5767,4067,8680,8014,1303,405,290,146,462,4372,215,20,31999,11524,7974,9135,16960,15039,13260,0.18,4077,8394,4361,,488,816,20,6804,17900,4459,6473,4999,185,1248,41,14700,,,24600,71000,18400,1802,1720,,315,100,,,100,100,,100,9467,4487,24963,,,2593,12514,806,5537,,311,,232,280,2241,,1,654,1159,,,33,1603,2440,893,3890
2001,靖远县,Jingyuan Xian,620421,464121,430731,177259,136000,74567,3080,71487,60,240,308,,391611,38013,31467,24533,33547,26500,14144,4717,3444,4138,1845,14542,3979,1000,165695,46733,32973,30200,99093,66062,68000,0.17,3668,15254,24057,,1130,4335,47,24080,21900,5380,38752,31335,566,6595,256,47300,500,,1374,191700,117000,9818,9455,,3798,620,,,620,620,,620,35533,26880,152032,,,13680,70632,1607,14490,433,2553,253,1625,2747,25859,,,4386,12064,,,14,1168,2153,1260,3776
2001,会宁县,Huining Xian,620422,575860,561811,257600,211875,150633,,150633,1,7,,,200079,31600,16747,12853,81344,67214,9920,4973,3383,45,1519,2665,2011,87,73600,43222,19344,8202,23620,49980,63913,0.12,1838,19653,17288,,1170,12340,1103,13488,9867,1973,35820,19014,478,16328,,172800,42100,,21800,278000,232000,25119,21909,,3042,,,,,,,,252659,203967,530412,3173,31009,74559,171197,48097,176212,25485,25172,1425,4968,32281,106785,,,19350,16202,,,147,4979,15811,9319,54205
2001,景泰县,Jingtai Xian,620423,228861,191764,99559,76600,45685,107,45578,,268,52,,337425,38753,24152,23678,19793,13679,7727,2455,2412,223,2637,4664,694,51,66708,30842,23964,10027,31367,35341,36253,0.19,2853,10791,18457,,1736,3119,900,15720,13420,1940,20181,15415,344,4323,99,18700,900,100,82000,235600,61000,5654,5391,100,1086,240,,,240,240,,240,9286,6993,29028,,,4693,10663,960,13241,220,1302,120,783,180,1343,,,580,1200,,,,,1600,1060,16450
2001,市辖区,Tianshui Shi Shixia Qu,620501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,秦城区,Tianshui Shi Qincheng Qu,620502,628800,425300,231300,147800,63647,,63647,387,,34,,73118,12340,2733,280,18367,13727,9009,4636,1072,470,2831,3700,694,538,106402,48423,42896,25854,50009,56393,56129,0.12,9947,17879,30242,,2154,4102,,37000,27707,13053,22845,18254,691,3784,116,69000,26700,1500,75100,18900,67600,5469,5052,195,981,282,,,282,282,,282,59541,46327,172930,2840,28019,18734,57779,8015,39749,4200,8081,691,2941,8553,38623,,,3047,3767,,,,,7433,2220,11521
2001,北道区,Tianshui Shi Beidao Qu,620503,571500,449900,208500,119900,48140,620,47520,133,547,46,,122717,11667,9173,3247,29227,24553,10284,5050,1565,709,2960,5169,576,553,76502,28886,22122,15679,31403,45099,46372,0.11,7452,16489,19007,,971,4123,,38387,40417,11187,28517,23431,885,4086,115,54900,37400,2200,60800,14400,63200,5498,5022,910,1847,280,,,280,280,,280,129850,108707,153000,,,32633,43381,34067,82800,14673,8311,,,16933,16168,,,10410,3903,,,,,3507,3713,21500
2001,清水县,Qingshui Xian,620521,305800,284600,128600,83700,62693,33,62660,,1013,23,,59796,12000,1727,53,22740,10753,5981,2798,913,563,1707,1328,599,159,34242,24915,20583,1038,10533,23709,25730,0.091,1414,10963,18918,,1831,9736,,2627,870,364,18409,10428,598,7313,70,116300,57100,1400,82000,54300,126600,12982,12025,585,1660,171,,,171,171,,171,37135,28720,140000,200,1800,12279,45774,3502,31520,4625,3851,321,605,5515,48444,,,3933,5705,,,147,4979,2071,1993,2875
2001,秦安县,Qin`an Xian,620522,585900,555900,290500,184400,70267,,70267,667,33,15,,117740,13000,5313,,38787,27667,11202,5423,2657,976,2146,2560,906,285,91521,39663,28388,24668,33180,58341,62515,0.11,3038,13864,28213,,1059,8009,,24000,34275,15409,28858,21312,573,6961,12,53700,12000,700,131000,26700,144400,10679,10242,455,2455,30,,,30,30,,30,426067,334446,724983,27,84,149447,263168,78499,272198,16793,24727,5087,7048,51459,98889,,,36479,34352,1294,1137,213,2855,22080,57426,162706
2001,甘谷县,Gangu Xian,620523,582200,544500,275200,133300,58860,,58860,,407,30,,96990,11733,8027,3307,44820,30947,7739,3187,1867,895,1790,2587,789,32,100583,42148,36142,14412,45305,55278,55863,0.1,2944,15080,22644,,1047,5700,,47211,23876,5616,24131,18795,502,4764,70,46000,15000,100,126500,11500,100900,7601,7254,80,1389,170,,,170,170,,170,69267,55440,144591,,,24853,46992,15233,72625,1013,1023,127,130,8573,17308,,,7800,7812,,,,,2720,11333,24850
2001,武山县,Wushan Xian,620524,426300,398600,208100,128000,41253,2820,38433,6,320,31,,97327,10733,5320,2440,24293,21893,9260,4694,1826,395,2345,2427,450,22,51619,28504,22161,6539,20262,31357,38284,0.099,2248,12435,26936,,1328,4539,,18810,10717,2829,19871,15614,518,3656,83,54100,16300,700,77800,40400,75600,6052,5636,268,857,201,,,201,201,,201,56560,47653,98775,,,22367,37922,14953,41244,3140,3727,2920,3677,3693,5595,,,3473,3721,,,,,2940,6813,29839
2001,张家川县,Zhangjiachuan Huizu Zizhixian,620525,307200,290300,138800,87800,37740,,37740,,7,56,,57609,13333,2320,1107,15260,8333,2673,1131,746,121,675,1674,523,49,37949,21149,16521,5856,20736,17213,26398,0.092,1065,10816,20846,,592,1820,,6233,4495,1926,13467,11457,246,1751,13,56400,44600,,12100,42100,10100,2427,2109,13,678,30,,,30,30,,30,69673,49340,105298,,,20413,31232,14767,55433,2100,2482,107,104,5007,6886,,,6947,5284,973,791,,,3080,7793,6941
2001,玉门市,Yumen Shi,622101,189000,73200,41200,29600,18767,,18767,,20,365,,173167,17950,18767,18767,87,47,5656,3193,485,199,1779,1964,322,160,55004,26711,18329,12057,36764,18240,18465,0.29,10000,12873,14440,2370,870,4066,19683,13804,18826,8500,16649,12891,216,3430,112,22900,12100,1400,27800,174200,33800,4066,3358,2800,960,272,,,272,272,,272,66873,53113,98997,,,25127,43046,7713,25009,2060,3896,1133,2458,10853,13075,,,4813,4793,7,5,93,895,3600,7367,26455
2001,酒泉市,Jiuquan Shi,622102,346300,216000,121500,77400,38280,,38280,,2230,506,,353154,41330,38280,38280,3880,2640,20449,12035,2726,468,5220,6103,676,368,203527,107815,76085,28032,126899,76628,72058,0.34,16000,20564,14740,3350,1330,18608,56963,39291,42800,18200,69822,55062,597,13901,262,97000,85000,7200,173000,330700,170900,18608,16139,4225,5102,636,,,636,636,,636,47220,36967,84681,27,84,17173,30585,4393,18094,3900,8023,193,224,7773,22154,,,4453,5432,7,8,120,1960,5040,1500,7722
2001,敦煌市,Dunhuang Shi,622103,187500,95500,40000,23500,17713,,17713,,40,88,,181135,17600,17713,17713,1300,393,8936,5098,793,19,3026,1851,1022,210,51349,43249,36973,1754,17955,33394,31471,0.34,8100,16211,1160,21250,,5045,34035,20144,30872,13000,29809,25723,484,3508,94,10800,3200,1800,24500,150400,38900,5045,4268,845,771,229,,,229,229,,229,39887,32900,81388,,,13507,28479,8507,32245,3007,3450,,,5247,14688,,,3360,2647,307,333,,,1040,2713,6784
2001,金塔县,Jinta Xian,622123,136200,101400,59700,45300,18887,,18887,,,518,,171428,18460,18880,18880,7280,2060,12263,7258,1248,67,3690,2819,1100,330,91315,54799,44670,13365,54650,36665,35169,0.36,4700,10013,3590,29180,7600,8126,8880,12505,14708,6120,42116,35059,1082,5867,108,29900,13700,300,43500,329500,69600,8126,7345,130,1085,262,,,262,262,,262,124137,28068,241751,,,17646,129440,7188,86563,227,6714,13,21,394,3388,42531,76549,3948,10909,,,4100,187760,15660,17654,111949
