var1,var2,var2_EN,var3,countyname_2002,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94
2002,科尔沁右翼前旗,Ke`erqin-Youyiqian Qi,152221,科尔沁右翼前,360304,294989,106906,98255,160240.00,8260.00,151980.00,20.00,10160.00,1315.00,0.00,375053.00,54310.00,48990.00,26670.000,210000.00,82670.00,735.00,482.00,125.00,128.00,0.00,3647.00,40.00,190.00,51976.00,39601.00,24150.00,6493.00,16212.00,35764.00,34553.00,1215.00,6444.00,23268.00,198453.00,0.00,1025.00,32592.0,70484.00,4032.00,2531.00,1531.00,54065.00,25736.00,2970.00,25121.00,238.00,87057.00,43207.00,1975.00,131866.00,1663983.00,180195.00,44162.00,40898.00,17486.00,3725.00,340.00,0.00,0.00,340.00,290.00,0.00,340.00,171526.00,129651.00,275117.00,6251.00,40738.00,4058.00,7139.00,59019.00,148496.00,33256.00,27303.00,20523.00,15074.00,13591.00,35318.00,0.00,0.00,24337.00,26383.00,9.00,3.00,5218.00,66303.00,762.00,2444.00,7926.00
2002,科尔沁右翼中旗,Ke`erqin-Youyizhong Qi,152222,科尔沁右翼中,244566,168210,54064,49378,101130.00,2460.00,98670.00,20820.00,10780.00,2145.00,0.00,245746.00,126377.00,30130.00,18070.000,99870.00,54670.00,10789.00,3442.00,2009.00,557.00,4781.00,1282.00,63.00,67.00,31439.00,29105.00,17248.00,32.00,9876.00,21563.00,20739.00,1447.00,4829.00,20787.00,42101.00,0.00,0.00,19579.0,14735.00,23280.00,16000.00,7969.00,34366.00,14371.00,2059.00,16979.00,957.00,183402.00,141464.00,29603.00,144054.00,1073664.00,91963.00,23452.00,22463.00,3556.00,1682.00,1300.00,0.00,0.00,1300.00,300.00,0.00,1285.00,88637.00,78952.00,192020.00,1263.00,7817.00,3685.00,9611.00,37190.00,130983.00,26430.00,31316.00,9494.00,22479.00,450.00,2911.00,0.00,0.00,7150.00,4900.00,10.00,15.00,835.00,14642.00,185.00,90.00,1535.00
2002,扎赉特旗,Zaliate Qi,152223,扎赉特,393760,293877,125899,119599,202390.00,10950.00,191440.00,1060.00,16820.00,7364.00,0.00,376719.00,122280.00,52690.00,39660.000,301000.00,141400.00,17049.00,618.00,2039.00,2015.00,6813.00,4116.00,71.00,412.00,61881.00,55502.00,46308.00,351.00,25458.00,36423.00,34822.00,1328.00,5986.00,24473.00,166230.00,0.00,0.00,10499.0,58180.00,5954.00,5751.00,2714.00,49542.00,32178.00,2296.00,14609.00,459.00,60781.00,41784.00,4425.00,99483.00,1064438.00,77938.00,17049.00,13986.00,4300.00,825.00,1700.00,0.00,0.00,1700.00,1200.00,0.00,1700.00,250209.00,214825.00,432155.00,11826.00,51724.00,308.00,195.00,112168.00,278202.00,53582.00,36814.00,14579.00,9674.00,10456.00,24999.00,0.00,0.00,17025.00,12249.00,101.00,81.00,1753.00,22742.00,1786.00,404.00,692.00
2002,突泉县,Tuquan Xian,152224,突泉,303126,239734,119515,110265,117110.00,1040.00,116070.00,0.00,7690.00,4770.00,0.00,175381.00,58000.00,36470.00,16260.000,128930.00,48800.00,13753.00,4384.00,3382.00,960.00,5027.00,612.00,27.00,73.00,51818.00,47648.00,41046.00,561.00,15135.00,36683.00,39527.00,1641.00,5023.00,20421.00,116798.00,0.00,1955.00,13232.0,42834.00,5786.00,15003.00,6734.00,48337.00,30011.00,3691.00,14287.00,348.00,42784.00,8941.00,1047.00,106988.00,403238.00,64913.00,19293.00,17305.00,1823.00,3341.00,665.00,0.00,0.00,665.00,665.00,0.00,655.00,124476.00,108633.00,269351.00,611.00,2872.00,67.00,69.00,51936.00,206537.00,34949.00,23502.00,6007.00,4106.00,3518.00,9955.00,0.00,0.00,4914.00,2862.00,0.00,0.00,1655.00,33593.00,899.00,993.00,3827.00
2002,二连浩特市,Erlianhaote Shi,152501,二连浩特市,19017,0,0,0,30.00,0.00,30.00,0.00,0.00,0.00,0.00,7228.00,47.00,0.00,0.000,30.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11281.00,12408.00,780.00,0.00,0.00,0.0,0.00,8078.00,10851.00,2506.00,84.00,53.00,8.00,23.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00
2002,锡林浩特市,Xilinhaote Qi,152502,锡林浩特市,147414,9806,5751,5737,13740.00,0.00,13740.00,0.00,10150.00,371.00,0.00,38014.00,8680.00,0.00,0.000,11040.00,9410.00,320.00,74.00,117.00,20.00,109.00,225.00,1.00,14.00,4684.00,4466.00,0.00,0.00,2833.00,1851.00,1851.00,2125.00,36119.00,14914.00,1250.00,0.00,0.00,10140.0,0.00,16806.00,44388.00,3656.00,18458.00,6444.00,363.00,11649.00,2.00,17219.00,12846.00,3287.00,2532.00,685379.00,2325.00,11266.00,10993.00,21516.00,282.00,63.00,0.00,0.00,63.00,37.00,0.00,60.00,11037.00,1700.00,2298.00,0.00,0.00,1700.00,2298.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,822.00,679.00,0.00,0.00,0.00,0.00,191.00,0.00,0.00
2002,阿巴嘎旗,Abaga Qi,152522,阿巴嘎,43165,22402,14025,12989,820.00,0.00,820.00,0.00,0.00,0.00,0.00,33037.00,800.00,0.00,0.000,1070.00,1000.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,95.00,23595.00,23595.00,0.00,0.00,18797.00,4797.00,4797.00,2402.00,956.00,6703.00,3430.00,0.00,0.00,14817.0,0.00,2030.00,4312.00,552.00,15225.00,1445.00,130.00,13552.00,98.00,68666.00,56017.00,1817.00,120.00,1129382.00,235.00,15624.00,15082.00,4652.00,0.00,397.00,0.00,0.00,397.00,0.00,0.00,397.00,1074.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00
2002,苏尼特左旗,Sunite-Zuo Qi,152523,苏尼特左,32870,17317,10004,9887,1300.00,0.00,1300.00,0.00,50.00,0.00,0.00,28756.00,1180.00,0.00,0.000,2080.00,780.00,17.00,0.00,0.00,1.00,16.00,15.00,1.00,2.00,14969.00,14969.00,72.00,0.00,11658.00,3311.00,3349.00,1995.00,723.00,6878.00,4420.00,0.00,0.00,11044.0,0.00,5600.00,10138.00,279.00,9071.00,1849.00,52.00,7145.00,25.00,43169.00,32730.00,66.00,140.00,749686.00,165.00,12764.00,12086.00,1683.00,6.00,85.00,0.00,0.00,85.00,0.00,0.00,85.00,2084.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00
2002,苏尼特右旗,Sunite-You Qi,152524,苏尼特右,68850,31755,19527,17672,2900.00,0.00,2900.00,0.00,0.00,10.00,0.00,49171.00,5000.00,0.00,0.000,2440.00,930.00,129.00,49.00,0.00,0.00,80.00,129.00,24.00,5.00,7858.00,7756.00,63.00,5.00,6035.00,1822.00,1846.00,823.00,2721.00,10014.00,6390.00,0.00,0.00,2871.0,0.00,8560.00,21790.00,1610.00,6339.00,1283.00,102.00,4954.00,0.00,13093.00,9775.00,393.00,3903.00,596432.00,1784.00,3491.00,3344.00,330.00,189.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,2444.00,567.00,713.00,0.00,0.00,0.00,0.00,400.00,450.00,0.00,0.00,0.00,0.00,167.00,263.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,0.00,0.00
2002,东乌珠穆沁旗,Dongwuzhumuqin Qi,152525,东乌珠穆沁,68280,30238,17609,16959,20630.00,0.00,20630.00,0.00,6730.00,700.00,0.00,124221.00,11861.00,0.00,0.000,13250.00,12400.00,1509.00,471.00,1033.00,5.00,0.00,103.00,0.00,144.00,24776.00,24134.00,0.00,0.00,11359.00,13417.00,13340.00,5103.00,3844.00,11259.00,10120.00,0.00,0.00,31134.0,0.00,5962.00,31130.00,1186.00,33270.00,8264.00,228.00,24699.00,79.00,116386.00,75197.00,118.00,1256.00,2505749.00,2513.00,33305.00,31375.00,6427.00,222.00,461.00,0.00,0.00,461.00,255.00,0.00,461.00,13252.00,4413.00,13028.00,0.00,0.00,4013.00,11978.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,600.00,0.00,0.00,2372.00,3697.00,0.00,0.00,0.00,0.00,400.00,0.00,0.00
2002,西乌珠穆沁旗,Xiwuzhumuqin Qi,152526,西乌珠穆沁,71514,35666,16633,16613,4140.00,0.00,4140.00,0.00,440.00,0.00,0.00,42353.00,866.00,0.00,0.000,3810.00,110.00,86.00,13.00,7.00,6.00,60.00,150.00,3.00,333.00,23569.00,22855.00,0.00,0.00,14701.00,8868.00,9142.00,2723.00,2767.00,8929.00,900.00,0.00,0.00,26462.0,0.00,4155.00,14359.00,803.00,26568.00,4152.00,453.00,21948.00,15.00,90750.00,72390.00,1304.00,429.00,1703061.00,701.00,27907.00,26696.00,32489.00,35.00,40.00,0.00,0.00,40.00,10.00,0.00,37.00,3808.00,100.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292.00,0.00,0.00
2002,太仆寺旗,Taipusi Qi,152527,太仆寺,204001,150594,75343,64295,69760.00,0.00,69760.00,0.00,5670.00,0.00,0.00,95712.00,70413.00,7870.00,2770.000,65000.00,56790.00,3066.00,494.00,872.00,250.00,1450.00,1117.00,91.00,418.00,20338.00,14878.00,7600.00,539.00,6578.00,13760.00,19367.00,1271.00,2374.00,13094.00,23390.00,0.00,0.00,4122.0,0.00,5465.00,20605.00,1391.00,26137.00,19229.00,1151.00,5757.00,0.00,21657.00,16550.00,3423.00,8185.00,210657.00,16691.00,5113.00,4397.00,1300.00,1300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64995.00,27278.00,36049.00,0.00,0.00,1335.00,890.00,9867.00,15541.00,1586.00,500.00,14.00,5.00,11667.00,17501.00,0.00,0.00,6534.00,2451.00,0.00,0.00,180.00,1350.00,11019.00,0.00,0.00
2002,镶黄旗,Xianghuang Qi,152528,镶黄,27889,14563,6686,6572,2250.00,0.00,2250.00,0.00,1400.00,0.00,0.00,19356.00,2000.00,0.00,0.000,3780.00,3360.00,0.00,0.00,0.00,0.00,0.00,49.00,15.00,13.00,4238.00,4107.00,58.00,0.00,2613.00,1625.00,1625.00,1227.00,323.00,5052.00,4510.00,0.00,0.00,2751.0,0.00,3598.00,3000.00,142.00,4850.00,593.00,88.00,4169.00,0.00,13198.00,12620.00,399.00,144.00,391073.00,329.00,3117.00,3091.00,682.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3778.00,129.00,27.00,0.00,0.00,13.00,6.00,0.00,0.00,20.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,140.00,18.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00
2002,正镶白旗,Zhengxiangbai Qi,152529,正镶白,70833,54442,28325,26805,19720.00,0.00,19720.00,0.00,2000.00,80.00,0.00,61705.00,13333.00,570.00,160.000,14110.00,11620.00,360.00,95.00,265.00,0.00,0.00,195.00,85.00,15.00,8740.00,8077.00,1176.00,0.00,3933.00,4807.00,5476.00,1206.00,1198.00,7609.00,2740.00,0.00,0.00,6732.0,0.00,2079.00,4116.00,464.00,10821.00,4066.00,512.00,6243.00,0.00,31785.00,29756.00,649.00,818.00,413792.00,1642.00,7288.00,6961.00,2850.00,180.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,14105.00,5269.00,6280.00,0.00,0.00,414.00,187.00,968.00,1920.00,1064.00,420.00,0.00,0.00,2384.00,3495.00,0.00,0.00,1284.00,560.00,0.00,0.00,0.00,0.00,1321.00,37.00,20.00
2002,正蓝旗,Zhenglan Qi,152530,正蓝,78728,51392,25265,23415,17880.00,0.00,17880.00,0.00,1580.00,2.00,0.00,64852.00,12000.00,730.00,0.000,18440.00,16260.00,545.00,165.00,80.00,0.00,300.00,400.00,2.00,15.00,12030.00,10792.00,630.00,90.00,5110.00,6919.00,7316.00,1534.00,1375.00,7665.00,6080.00,0.00,0.00,6899.0,0.00,2984.00,12503.00,761.00,14131.00,3684.00,713.00,9710.00,24.00,91481.00,87846.00,5314.00,2864.00,317561.00,5138.00,9452.00,9248.00,23930.00,40.00,56.00,0.00,0.00,56.00,14.00,0.00,43.00,18439.00,5963.00,6387.00,0.00,0.00,201.00,60.00,1361.00,2858.00,577.00,221.00,1.00,0.00,2322.00,2786.00,0.00,0.00,523.00,117.00,0.00,0.00,0.00,0.00,734.00,0.00,0.00
2002,多伦县,Duolun Xian,152531,多伦,100489,71286,36852,32185,46900.00,0.00,46900.00,0.00,6600.00,899.00,0.00,59682.00,38147.00,5480.00,0.000,10690.00,5210.00,1645.00,255.00,57.00,1287.00,46.00,409.00,13.00,80.00,15955.00,14645.00,5852.00,101.00,7212.00,8743.00,8750.00,1370.00,1641.00,10112.00,10270.00,0.00,0.00,10239.0,0.00,6517.00,10945.00,585.00,21360.00,10838.00,1654.00,8702.00,166.00,40858.00,37185.00,2968.00,35805.00,291601.00,49219.00,12073.00,11626.00,11490.00,1380.00,309.00,0.00,0.00,309.00,69.00,0.00,306.00,58714.00,20800.00,37330.00,0.00,0.00,0.00,0.00,10333.00,20150.00,667.00,450.00,0.00,0.00,9000.00,16200.00,0.00,0.00,5200.00,1950.00,0.00,0.00,0.00,0.00,4047.00,2.00,21.00
2002,集宁市,Jining Shi,152601,集宁市,254559,27890,16026,5539,1500.00,0.00,1500.00,0.00,390.00,4.00,0.00,44185.00,800.00,540.00,450.000,54.00,54.00,226.00,149.00,59.00,0.00,18.00,498.00,19.00,52.00,17938.00,5753.00,4500.00,3306.00,9327.00,8611.00,8931.00,3192.00,23085.00,23524.00,0.00,0.00,7920.00,0.0,0.00,55125.00,37991.00,19722.00,6598.00,3432.00,57.00,3104.00,5.00,3995.00,2373.00,2343.00,8058.00,15849.00,17022.00,3746.00,1656.00,6300.00,821.00,11.00,0.00,0.00,11.00,0.00,0.00,11.00,1408.00,733.00,2088.00,0.00,0.00,0.00,0.00,103.00,309.00,0.00,0.00,0.00,0.00,377.00,1414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,675.00,8.00,28.00
2002,丰镇市,Fengzhen Shi,152602,丰镇市,313624,199038,94365,61529,86830.00,0.00,86830.00,0.00,8000.00,131.00,0.00,81957.00,53600.00,18710.00,8000.000,8826.00,7826.00,6720.00,4747.00,114.00,106.00,1753.00,1188.00,390.00,13.00,47366.00,28919.00,20973.00,5317.00,18401.00,28965.00,32937.00,1888.00,20212.00,24033.00,0.00,0.00,660.00,0.0,0.00,14247.00,35250.00,14875.00,30304.00,18148.00,1695.00,10443.00,18.00,39051.00,26195.00,7004.00,41751.00,122858.00,144909.00,18316.00,17139.00,4322.00,2407.00,120.00,0.00,0.00,120.00,0.00,0.00,120.00,55199.00,47146.00,141620.00,0.00,0.00,0.00,0.00,15333.00,61295.00,4800.00,6715.00,2467.00,3775.00,23333.00,66500.00,0.00,0.00,3920.00,4925.00,0.00,0.00,333.00,8470.00,3800.00,176.00,463.00
2002,卓资县,Zhuozi Xian,152624,卓资,226574,139352,81351,55654,50060.00,0.00,50060.00,0.00,11510.00,96.00,0.00,78261.00,43333.00,16110.00,6270.000,3718.00,2917.00,3390.00,1938.00,178.00,297.00,977.00,1440.00,930.00,22.00,26259.00,21032.00,14298.00,1767.00,8945.00,17314.00,20949.00,1550.00,5248.00,15017.00,0.00,0.00,3210.00,0.0,0.00,11857.00,18176.00,8421.00,19823.00,9378.00,1436.00,8988.00,21.00,43133.00,31220.00,1869.00,38664.00,209405.00,112652.00,13089.00,12501.00,8100.00,2050.00,50.00,0.00,0.00,50.00,0.00,0.00,50.00,50060.00,46177.00,124248.00,0.00,0.00,254.00,553.00,15345.00,53079.00,2875.00,3900.00,843.00,1261.00,27141.00,65911.00,0.00,0.00,2574.00,2537.00,0.00,0.00,57.00,114.00,546.00,536.00,784.00
2002,化德县,Huade Xian,152625,化德,157268,95704,58033,48624,67000.00,0.00,67000.00,0.00,2930.00,11.00,0.00,76955.00,50000.00,5670.00,1800.000,37540.00,30740.00,1036.00,325.00,109.00,0.00,602.00,324.00,230.00,13.00,24451.00,16404.00,9146.00,0.00,8961.00,154900.00,15928.00,1388.00,2714.00,16299.00,0.00,0.00,15780.00,0.0,0.00,8660.00,14523.00,7184.00,18679.00,8269.00,2163.00,8233.00,14.00,22304.00,15262.00,1914.00,47621.00,226114.00,94000.00,17030.00,16394.00,1032.00,400.00,30.00,0.00,0.00,30.00,0.00,0.00,30.00,52042.00,35242.00,68823.00,0.00,0.00,851.00,868.00,4033.00,9801.00,8690.00,7383.00,303.00,212.00,20119.00,48890.00,0.00,0.00,9367.00,10872.00,0.00,0.00,0.00,0.00,1394.00,25.00,21.00
2002,商都县,Shangdu Xian,152626,商都,334236,203820,138530,101395,163770.00,0.00,163770.00,0.00,60.00,8000.00,0.00,118751.00,87333.00,21630.00,6140.000,72700.00,72700.00,3974.00,1190.00,296.00,0.00,2488.00,1687.00,405.00,91.00,36532.00,31194.00,18152.00,791.00,8829.00,27704.00,42046.00,1453.00,3719.00,18616.00,0.00,0.00,6510.00,0.0,0.00,20754.00,21019.00,8961.00,31173.00,17875.00,1942.00,11211.00,145.00,30487.00,21772.00,361.00,41471.00,282830.00,211850.00,23532.00,22347.00,862.00,826.00,300.00,0.00,0.00,300.00,0.00,0.00,300.00,72667.00,55890.00,121808.00,0.00,0.00,864.00,938.00,14000.00,33579.00,5933.00,5295.00,810.00,723.00,34667.00,81745.00,0.00,0.00,7847.00,4544.00,0.00,0.00,1800.00,83840.00,4933.00,659.00,4487.00
2002,兴和县,Xinghe Xian,152627,兴和,297040,218931,122395,87935,123480.00,0.00,123480.00,0.00,6080.00,777.00,0.00,92661.00,60000.00,22800.00,7900.000,14600.00,111000.00,7092.00,3600.00,1597.00,342.00,1553.00,2024.00,1011.00,54.00,52434.00,41964.00,20598.00,1783.00,21369.00,31065.00,37113.00,1455.00,3391.00,16687.00,0.00,0.00,4020.00,0.0,0.00,5454.00,26193.00,19783.00,29572.00,15187.00,1840.00,12483.00,62.00,74522.00,44116.00,6010.00,114694.00,134614.00,186811.00,19847.00,17604.00,8000.00,1535.00,140.00,0.00,0.00,140.00,0.00,0.00,140.00,74662.00,53852.00,137518.00,0.00,0.00,0.00,0.00,16683.00,39648.00,2444.00,1730.00,1394.00,859.00,30057.00,89732.00,0.00,0.00,7829.00,5942.00,0.00,0.00,1460.00,14877.00,5392.00,231.00,2789.00
2002,凉城县,Liangcheng Xian,152629,凉城,234734,167380,91138,71976,60600.00,0.00,60600.00,40.00,29060.00,468.00,0.00,131644.00,52000.00,26940.00,12660.000,13790.00,10600.00,8448.00,4375.00,468.00,105.00,3500.00,1162.00,1147.00,23.00,49461.00,37229.00,20634.00,2029.00,19670.00,29792.00,34212.00,1954.00,4263.00,17010.00,0.00,0.00,0.00,0.0,0.00,13250.00,32560.00,14850.00,31515.00,15849.00,1343.00,13556.00,767.00,58744.00,43672.00,9349.00,41318.00,113729.00,260671.00,27273.00,26001.00,27693.00,1054.00,1443.00,0.00,0.00,1443.00,0.00,0.00,1443.00,71339.00,64088.00,211785.00,0.00,0.00,277.00,1070.00,26707.00,130645.00,5617.00,7790.00,2601.00,3230.00,27442.00,65420.00,0.00,0.00,4807.00,5740.00,0.00,0.00,270.00,4100.00,777.00,804.00,2855.00
2002,察哈尔右翼前旗,Chaha`er-Youyiqian Qi,152630,察哈尔右翼前,261206,164522,96226,78596,86580.00,0.00,86580.00,0.00,7410.00,460.00,0.00,109967.00,54667.00,28080.00,10260.000,17730.00,17730.00,5502.00,3203.00,232.00,109.00,1958.00,1456.00,1206.00,29.00,30144.00,21832.00,14206.00,1435.00,12853.00,17291.00,19964.00,1455.00,5389.00,20805.00,0.00,0.00,3180.00,0.0,0.00,8925.00,33632.00,11683.00,33575.00,14357.00,1952.00,17163.00,103.00,53727.00,43648.00,16025.00,135600.00,209153.00,191680.00,25756.00,21224.00,1075.00,2700.00,210.00,0.00,0.00,210.00,0.00,0.00,210.00,60002.00,43008.00,144014.00,0.00,0.00,267.00,400.00,12000.00,67000.00,1300.00,1346.00,953.00,987.00,26667.00,70500.00,0.00,0.00,3660.00,4197.00,0.00,0.00,4667.00,105000.00,3333.00,188.00,655.00
2002,察哈尔右翼中旗,Chaha`er-Youyizhong Qi,152631,察哈尔右翼中,215223,148773,87546,70099,75770.00,0.00,75770.00,0.00,1851.00,146.00,0.00,114250.00,60133.00,20420.00,4920.000,4360.00,4360.00,5622.00,2439.00,542.00,359.00,2282.00,1937.00,334.00,23.00,35964.00,30475.00,18505.00,1248.00,13482.00,22482.00,25080.00,1568.00,3213.00,15626.00,0.00,0.00,5100.00,0.0,0.00,22707.00,16707.00,8709.00,25868.00,11847.00,1870.00,12119.00,32.00,26996.00,13861.00,8553.00,60427.00,410466.00,87724.00,14545.00,13686.00,18590.00,1500.00,70.00,0.00,0.00,70.00,0.00,0.00,70.00,60885.00,43271.00,108420.00,0.00,0.00,1410.00,1355.00,6823.00,18780.00,1555.00,1089.00,0.00,0.00,30812.00,84949.00,0.00,0.00,4971.00,4413.00,0.00,0.00,80.00,7400.00,3531.00,26.00,37.00
2002,察哈尔右翼后旗,Chaha`er-Youyihou Qi,152632,察哈尔右翼后,207995,118623,67789,54157,74830.00,0.00,74830.00,10.00,9670.00,1807.00,0.00,71178.00,50133.00,14320.00,4000.000,10850.00,5170.00,3987.00,1542.00,200.00,5.00,2240.00,1025.00,755.00,18.00,28262.00,26828.00,15620.00,383.00,12289.00,15972.00,16698.00,1602.00,6156.00,19699.00,0.00,0.00,10020.00,0.0,0.00,9189.00,4426.00,9867.00,21443.00,9999.00,2000.00,9287.00,157.00,15262.00,9249.00,1854.00,21871.00,363051.00,106485.00,15453.00,14237.00,2590.00,1638.00,308.00,0.00,0.00,308.00,0.00,0.00,308.00,53575.00,40108.00,104417.00,0.00,0.00,89.00,68.00,9058.00,23029.00,3423.00,3286.00,0.00,0.00,26932.00,77565.00,0.00,0.00,6362.00,4940.00,0.00,0.00,333.00,5500.00,2030.00,39.00,70.00
2002,四子王旗,Siziwang Qi,152634,四子王,203463,141412,87710,78181,129800.00,0.00,129800.00,1430.00,10910.00,1750.00,0.00,213459.00,90000.00,18610.00,4370.000,18587.00,17067.00,6789.00,4413.00,324.00,759.00,1293.00,1393.00,227.00,27.00,19971.00,19627.00,13705.00,42.00,7097.00,12874.00,14053.00,1195.00,4458.00,23333.00,0.00,0.00,1080.00,0.0,0.00,7759.00,13750.00,5344.00,25559.00,12033.00,1503.00,11987.00,36.00,12634.00,7595.00,2087.00,22788.00,830011.00,111522.00,18343.00,17824.00,900.00,810.00,138.00,0.00,0.00,138.00,0.00,0.00,138.00,82840.00,63815.00,158813.00,0.00,0.00,1815.00,2376.00,5394.00,19634.00,3223.00,3249.00,0.00,0.00,48995.00,129151.00,0.00,0.00,5270.00,3465.00,0.00,0.00,0.00,0.00,754.00,45.00,330.00
2002,临河市,Linhe Shi,152801,临河市,507137,262943,141260,128556,127550.00,0.00,127550.00,110.00,480.00,1103.00,0.00,318886.00,76667.00,146020.00,146020.000,25800.00,16800.00,55669.00,38525.00,7157.00,0.00,9987.00,4799.00,1742.00,212.00,163243.00,129465.00,99318.00,10675.00,93892.00,69351.00,66356.00,2583.00,33274.00,86556.00,7752.00,0.00,0.00,0.0,0.00,42279.00,138976.00,65015.00,93287.00,68462.00,1810.00,22067.00,948.00,65964.00,16541.00,7659.00,248974.00,1240588.00,219684.00,34241.00,31223.00,23264.00,1800.00,2236.00,0.00,0.00,2236.00,2129.00,0.00,2236.00,89399.00,44174.00,359067.00,0.00,0.00,24773.00,152068.00,18786.00,202043.00,117.00,260.00,54.00,113.00,476.00,4650.00,0.00,0.00,15813.00,66873.00,191.00,342.00,3649.00,170170.00,13314.00,5579.00,45006.00
2002,五原县,Wuyuan Xian,152822,五原,285939,214211,102745,90581,110770.00,0.00,110770.00,600.00,20.00,383.00,0.00,511591.00,82733.00,130450.00,129890.000,44100.00,42400.00,33230.00,24777.00,5112.00,0.00,3341.00,4378.00,1042.00,195.00,99165.00,88003.00,77820.00,7684.00,40624.00,58541.00,54838.00,2613.00,10484.00,22074.00,7986.00,0.00,0.00,0.0,0.00,25429.00,61425.00,35236.00,59609.00,46520.00,1355.00,10996.00,738.00,26589.00,5863.00,3024.00,144097.00,579898.00,114553.00,18528.00,17381.00,11380.00,1113.00,1700.00,0.00,0.00,1700.00,1364.00,0.00,1700.00,87808.00,44820.00,288586.00,0.00,0.00,31060.00,147960.00,12807.00,135065.00,240.00,817.00,67.00,124.00,660.00,4464.00,0.00,0.00,25340.00,110093.00,0.00,0.00,3360.00,154006.00,3968.00,997.00,2858.00
2002,磴口县,Dengkou Xian,152823,磴口,121545,56287,33283,29962,43560.00,0.00,43560.00,4810.00,40.00,1600.00,0.00,130529.00,18000.00,34360.00,16610.000,2867.00,2467.00,7797.00,5301.00,1485.00,0.00,1011.00,581.00,500.00,41.00,20066.00,16520.00,12448.00,708.00,8741.00,11325.00,11125.00,2341.00,5411.00,11303.00,2109.00,0.00,0.00,0.0,0.00,10928.00,35068.00,13808.00,24694.00,17490.00,2924.00,3841.00,439.00,16044.00,3776.00,1465.00,37622.00,272130.00,34939.00,6177.00,5749.00,4480.00,326.00,1000.00,0.00,0.00,1000.00,630.00,0.00,1000.00,22825.00,10333.00,70252.00,0.00,0.00,5046.00,26174.00,4414.00,39021.00,106.00,254.00,69.00,151.00,165.00,1371.00,3.00,11.00,3332.00,9823.00,33.00,50.00,2305.00,110320.00,3851.00,909.00,13990.00
2002,乌拉特前旗,Wulate-Qian Qi,152824,乌拉特前,333957,242485,110027,96224,144110.00,900.00,143210.00,0.00,5110.00,984.00,0.00,435102.00,86667.00,107150.00,86870.000,31400.00,29867.00,23311.00,14267.00,6125.00,0.00,2919.00,9249.00,1349.00,106.00,133839.00,86579.00,69211.00,28173.00,70794.00,63045.00,53235.00,2477.00,19100.00,29302.00,6938.00,0.00,0.00,0.0,0.00,27192.00,83468.00,42857.00,65831.00,51602.00,2158.00,11363.00,708.00,20469.00,6622.00,2854.00,108907.00,676699.00,105883.00,19198.00,18003.00,9740.00,1155.00,1628.00,0.00,0.00,1628.00,638.00,0.00,1628.00,85137.00,41949.00,309368.00,69.00,445.00,18338.00,93613.00,18050.00,203333.00,906.00,1270.00,91.00,115.00,1435.00,8350.00,0.00,0.00,23618.00,88120.00,0.00,0.00,3229.00,137925.00,5684.00,234.00,1344.00
