"","code","name"
"2063",500105,"江北区"
"2064",500106,"沙坪坝"
"2065",500107,"九龙坡"
"2066",500108,"南岸区"
"2067",500109,"北碚区"
"2068",500110,"万盛区"
"2069",500111,"双桥区"
"2070",500112,"渝北区"
"2071",500113,"巴南区"
"2072",500221,"长寿县"
"2073",500222,"綦江县"
"2074",500223,"潼南县"
"2075",500224,"铜梁县"
"2076",500225,"大足县"
"2077",500226,"荣昌县"
"2078",500227,"璧山县"
"2079",500228,"梁平县"
"2080",500229,"城口县"
"2081",500230,"丰都县"
"2082",500231,"垫江县"
"2083",500232,"武隆县"
"2084",500233,"忠县"
"2085",500234,"开县"
"2086",500235,"云阳县"
"2087",500236,"奉节县"
"2088",500237,"巫山县"
"2089",500238,"巫溪县"
"2090",500239,"黔江县"
"2091",500240,"石柱县"
"2092",500241,"秀山县"
"2093",500242,"酉阳县"
"2094",500243,"彭水县"
"2095",500381,"江津市"
"2096",500382,"合川市"
"2097",500383,"永川市"
"2098",500384,"南川市"
"2099",510104,"锦江区"
"2100",510105,"青羊区"
"2101",510106,"金牛区"
"2102",510107,"武侯区"
"2103",510108,"成华区"
"2104",510109,"高新区"
"2105",510112,"龙泉驿区"
"2106",510113,"青白江区"
"2107",510121,"金堂县"
"2108",510122,"双流县"
"2109",510123,"温江县"
"2110",510124,"郫县"
"2111",510125,"新都县"
"2112",510129,"大邑县"
"2113",510131,"蒲江县"
"2114",510132,"新津县"
"2115",510181,"都江堰市"
"2116",510182,"彭州市"
"2117",510183,"邛崃市"
"2118",510184,"崇州市"
"2119",510303,"贡井区"
"2120",510304,"大安区"
"2121",510311,"沿滩区"
"2122",510321,"荣县"
"2123",510322,"富顺县"
"2124",510402,"东区"
"2125",510403,"西区"
"2126",510411,"仁和区"
"2127",510421,"米易县"
"2128",510422,"盐边县"
"2129",510502,"江阳区"
"2130",510503,"纳溪区"
"2131",510504,"龙马潭区"
"2132",510521,"泸县"
"2133",510522,"合江县"
"2134",510524,"叙永县"
"2135",510525,"古蔺县"
"2136",510603,"旌阳区"
"2137",510623,"中江县"
"2138",510626,"罗江县"
"2139",510681,"广汉市"
"2140",510682,"什邡市"
"2141",510683,"绵竹市"
"2142",510703,"涪城区"
"2143",510704,"游仙区"
"2144",510705,"高新区"
"2145",510722,"三台县"
"2146",510723,"盐亭县"
"2147",510724,"安县"
"2148",510725,"梓潼县"
"2149",510726,"北川县"
"2150",510727,"平武县"
"2151",510781,"江油市"
"2152",510802,"广元市中"
"2153",510811,"元坝区"
"2154",510812,"朝天区"
"2155",510821,"旺苍县"
"2156",510822,"青川县"
"2157",510823,"剑阁县"
"2158",510824,"苍溪县"
"2159",510902,"遂宁市中"
"2160",510921,"蓬溪县"
"2161",510922,"射洪县"
"2162",510923,"大英县"
"2163",511002,"内江市中"
"2164",511011,"东兴区"
"2165",511024,"威远县"
"2166",511025,"资中县"
"2167",511028,"隆昌县"
"2168",511102,"乐山市中"
"2169",511111,"沙湾区"
"2170",511112,"五通桥"
"2171",511113,"金口河区"
"2172",511123,"犍为县"
"2173",511124,"井研县"
"2174",511126,"夹江县"
"2175",511129,"沐川县"
"2176",511132,"峨边县"
"2177",511133,"马边县"
"2178",511181,"峨眉山市"
"2179",511302,"顺庆区"
"2180",511303,"高坪区"
"2181",511304,"嘉陵区"
"2182",511321,"南部县"
"2183",511322,"营山县"
"2184",511323,"蓬安县"
"2185",511324,"仪陇县"
"2186",511325,"西充县"
"2187",511381,"阆中市"
"2188",511502,"翠屏区"
"2189",511521,"宜宾县"
"2190",511522,"南溪县"
"2191",511523,"江安县"
"2192",511524,"长宁县"
"2193",511525,"高县"
"2194",511526,"珙县"
"2195",511527,"筠连县"
"2196",511528,"兴文县"
"2197",511529,"屏山县"
"2198",511602,"广安区"
"2199",511621,"岳池县"
"2200",511622,"武胜县"
"2201",511623,"邻水县"
"2202",511681,"华蓥市"
"2203",513001,"达川市"
"2204",513002,"万源市"
"2205",513021,"达县"
"2206",513022,"宣汉县"
"2207",513023,"开江县"
"2208",513029,"大竹县"
"2209",513030,"渠县"
"2210",513101,"雅安市"
"2211",513122,"名山县"
"2212",513123,"荥经县"
"2213",513124,"汉源县"
"2214",513125,"石棉县"
"2215",513126,"天全县"
"2216",513127,"芦山县"
"2217",513128,"宝兴县"
"2218",513221,"汶川县"
"2219",513222,"理县"
"2220",513223,"茂县"
"2221",513224,"松潘县"
"2222",513225,"九寨沟县"
"2223",513226,"金川县"
"2224",513227,"小金县"
"2225",513228,"黑水县"
"2226",513229,"马尔康县"
"2227",513230,"壤塘县"
"2228",513231,"阿坝县"
"2229",513232,"若尔盖县"
"2230",513233,"红原县"
"2231",513321,"康定县"
"2232",513322,"泸定县"
"2233",513323,"丹巴县"
"2234",513324,"九龙县"
"2235",513325,"雅江县"
"2236",513326,"道孚县"
"2237",513327,"炉霍县"
"2238",513328,"甘孜县"
"2239",513329,"新龙县"
"2240",513330,"德格县"
"2241",513331,"白玉县"
"2242",513332,"石渠县"
"2243",513333,"色达县"
"2244",513334,"理塘县"
"2245",513335,"巴塘县"
"2246",513336,"乡城县"
"2247",513337,"稻城县"
"2248",513338,"得荣县"
"2249",513401,"西昌市"
"2250",513422,"木里县"
"2251",513423,"盐源县"
"2252",513424,"德昌县"
"2253",513425,"会理县"
"2254",513426,"会东县"
"2255",513427,"宁南县"
"2256",513428,"普格县"
"2257",513429,"布拖县"
"2258",513430,"金阳县"
"2259",513431,"昭觉县"
"2260",513432,"喜德县"
"2261",513433,"冕宁县"
"2262",513434,"越西县"
"2263",513435,"甘洛县"
"2264",513436,"美姑县"
"2265",513437,"雷波县"
"2266",513701,"巴中市"
"2267",513721,"通江县"
"2268",513722,"南江县"
"2269",513723,"平昌县"
"2270",513821,"眉山县"
"2271",513822,"仁寿县"
"2272",513823,"彭山县"
"2273",513824,"洪雅县"
"2274",513825,"丹棱县"
"2275",513826,"青神县"
"2276",513901,"资阳市"
"2277",513902,"简阳市"
"2278",513921,"安岳县"
"2279",513922,"乐至县"
"2280",520101,"贵阳市辖"
"2281",520102,"南明区"
"2282",520103,"云岩区"
"2283",520111,"花溪区"
"2284",520112,"乌当区"
"2285",520113,"白云区"
"2286",520121,"开阳县"
"2287",520122,"息烽县"
"2288",520123,"修文县"
"2289",520181,"清镇市"
"2290",520201,"钟山区"
"2291",520202,"盘县特"
"2292",520203,"六枝特"
"2293",520221,"水城县"
"2294",520301,"遵义市辖"
"2295",520302,"红花岗"
"2296",520321,"遵义县"
"2297",520322,"桐梓县"
"2298",520323,"绥阳县"
"2299",520324,"正安县"
"2300",520325,"道真县"
"2301",520326,"务川县"
"2302",520327,"凤冈县"
"2303",520328,"湄潭县"
"2304",520329,"余庆县"
"2305",520330,"习水县"
"2306",520381,"赤水市"
"2307",520382,"仁怀市"
"2308",522201,"铜仁市"
"2309",522222,"江口县"
"2310",522223,"玉屏县"
"2311",522224,"石阡县"
"2312",522225,"思南县"
"2313",522226,"印江县"
"2314",522227,"德江县"
"2315",522228,"沿河县"
"2316",522229,"松桃县"
"2317",522230,"万山特"
"2318",522301,"兴义市"
"2319",522322,"兴仁县"
"2320",522323,"普安县"
"2321",522324,"晴隆县"
"2322",522325,"贞丰县"
"2323",522326,"望谟县"
"2324",522327,"册亨县"
"2325",522328,"安龙县"
"2326",522401,"毕节市"
"2327",522422,"大方县"
"2328",522423,"黔西县"
"2329",522424,"金沙县"
"2330",522425,"织金县"
"2331",522426,"纳雍县"
"2332",522427,"威宁县"
"2333",522428,"赫章县"
"2334",522501,"安顺市"
"2335",522526,"平坝县"
"2336",522527,"普定县"
"2337",522528,"关岭县"
"2338",522529,"镇宁县"
"2339",522530,"紫云县"
"2340",522601,"凯里市"
"2341",522622,"黄平县"
"2342",522623,"施秉县"
"2343",522624,"三穗县"
"2344",522625,"镇远县"
"2345",522626,"岑巩县"
"2346",522627,"天柱县"
"2347",522628,"锦屏县"
"2348",522629,"剑河县"
"2349",522630,"台江县"
"2350",522631,"黎平县"
"2351",522632,"榕江县"
"2352",522633,"从江县"
"2353",522634,"雷山县"
"2354",522635,"麻江县"
"2355",522636,"丹寨县"
"2356",522701,"都匀县"
"2357",522702,"福泉市"
"2358",522722,"荔波县"
"2359",522723,"贵定县"
"2360",522725,"瓮安县"
"2361",522726,"独山县"
"2362",522727,"平塘县"
"2363",522728,"罗甸县"
"2364",522729,"长顺县"
"2365",522730,"龙里县"
"2366",522731,"惠水县"
"2367",522732,"三都县"
"2368",530101,"昆明市辖"
"2369",530102,"五华区"
"2370",530103,"盘龙区"
"2371",530111,"官渡区"
"2372",530112,"西山区"
"2373",530113,"东川区"
"2374",530121,"呈贡县"
"2375",530122,"晋宁县"
"2376",530124,"富民县"
"2377",530125,"宜良县"
"2378",530126,"石林县"
"2379",530127,"嵩明县"
"2380",530128,"禄劝县"
"2381",530129,"寻甸县"
"2382",530181,"安宁市"
"2383",530301,"曲靖市辖"
"2384",530302,"麒麟区"
"2385",530321,"马龙县"
"2386",530322,"陆良县"
"2387",530323,"师宗县"
"2388",530324,"罗平县"
"2389",530325,"富源县"
"2390",530326,"会泽县"
"2391",530328,"沾益县"
"2392",530381,"宣威市"
"2393",530401,"玉溪市辖"
"2394",530402,"红塔区"
"2395",530421,"江川县"
"2396",530422,"澄江县"
"2397",530423,"通海县"
"2398",530424,"华宁县"
"2399",530425,"易门县"
"2400",530426,"峨山县"
"2401",530427,"新平县"
"2402",530428,"元江县"
"2403",532101,"昭通市"
"2404",532122,"鲁甸县"
"2405",532123,"巧家县"
"2406",532124,"盐津县"
"2407",532125,"大关县"
"2408",532126,"永善县"
"2409",532127,"绥江县"
"2410",532128,"镇雄县"
"2411",532129,"彝良县"
"2412",532130,"威信县"
"2413",532131,"水富县"
"2414",532301,"楚雄市"
"2415",532322,"双柏县"
"2416",532323,"牟定县"
"2417",532324,"南华县"
"2418",532325,"姚安县"
"2419",532326,"大姚县"
"2420",532327,"永仁县"
"2421",532328,"元谋县"
"2422",532329,"武定县"
"2423",532331,"禄丰县"
"2424",532501,"个旧市"
"2425",532502,"开远市"
"2426",532522,"蒙自县"
"2427",532523,"屏边县"
"2428",532524,"建水县"
"2429",532525,"石屏县"
"2430",532526,"弥勒县"
"2431",532527,"泸西县"
"2432",532528,"元阳县"
"2433",532529,"红河县"
"2434",532530,"金平县"
"2435",532531,"绿春县"
"2436",532532,"河口县"
"2437",532621,"文山县"
"2438",532622,"砚山县"
"2439",532623,"西畴县"
"2440",532624,"麻栗坡"
"2441",532625,"马关县"
"2442",532626,"邱北县"
"2443",532627,"广南县"
"2444",532628,"富宁县"
"2445",532701,"思茅市"
"2446",532722,"普洱县"
"2447",532723,"墨江县"
"2448",532724,"景东县"
"2449",532725,"景谷县"
"2450",532726,"镇源县"
"2451",532727,"江城县"
"2452",532728,"孟连县"
"2453",532729,"澜沧县"
"2454",532730,"西盟县"
"2455",532801,"景洪市"
"2456",532822,"勐海县"
"2457",532823,"勐腊县"
"2458",532901,"大理市"
"2459",532922,"漾濞县"
"2460",532923,"祥云县"
"2461",532924,"宾川县"
"2462",532925,"弥渡县"
"2463",532926,"南涧县"
"2464",532927,"巍山县"
"2465",532928,"永平县"
"2466",532929,"云龙县"
"2467",532930,"洱源县"
"2468",532931,"剑川县"
"2469",532932,"鹤庆县"
"2470",533001,"保山市"
"2471",533022,"施甸县"
"2472",533023,"腾冲县"
"2473",533024,"龙陵县"
"2474",533025,"昌宁县"
"2475",533101,"畹町市"
"2476",533102,"瑞丽市"
"2477",533103,"潞西县"
"2478",533122,"梁河县"
"2479",533123,"盈江县"
"2480",533124,"陇川县"
"2481",533221,"丽江县"
"2482",533222,"永胜县"
"2483",533223,"华坪县"
"2484",533224,"宁蒗县"
"2485",533321,"泸水县"
"2486",533323,"福贡县"
"2487",533324,"贡山县"
"2488",533325,"兰坪县"
"2489",533421,"中甸县"
"2490",533422,"德钦县"
"2491",533423,"维西县"
"2492",533521,"临沧县"
"2493",533522,"凤庆县"
"2494",533523,"云县"
"2495",533524,"永德县"
"2496",533525,"镇康县"
"2497",533526,"双江县"
"2498",533527,"耿马县"
"2499",533528,"沧源县"
"2500",540101,"拉萨市辖"
"2501",540102,"拉萨城关"
"2502",540121,"林周县"
"2503",540122,"当雄县"
"2504",540123,"尼木县"
"2505",540124,"曲水县"
"2506",540125,"堆龙德庆"
"2507",540126,"达孜县"
"2508",540127,"墨竹工卡"
"2509",542121,"昌都县"
"2510",542122,"江达县"
"2511",542123,"贡觉县"
"2512",542124,"类乌齐县"
"2513",542125,"丁青县"
"2514",542126,"察雅县"
"2515",542127,"八宿县"
"2516",542128,"左贡县"
"2517",542129,"芒康县"
"2518",542132,"洛隆县"
"2519",542133,"边坝县"
"2520",542221,"乃东县"
"2521",542222,"扎囊县"
"2522",542223,"贡嘎县"
"2523",542224,"桑日县"
"2524",542225,"琼结县"
"2525",542226,"曲松县"
"2526",542227,"措美县"
"2527",542228,"洛扎县"
"2528",542229,"加查县"
"2529",542231,"隆子县"
"2530",542232,"错那县"
"2531",542233,"浪卡子县"
"2532",542301,"日喀则市"
"2533",542322,"南木林县"
"2534",542323,"江孜县"
"2535",542324,"定日县"
"2536",542325,"萨迦县"
"2537",542326,"拉孜县"
"2538",542327,"昂仁县"
"2539",542328,"谢通门"
"2540",542329,"白朗县"
"2541",542330,"仁布县"
"2542",542331,"康马县"
"2543",542332,"定结县"
"2544",542333,"仲巴县"
"2545",542334,"亚东县"
"2546",542335,"吉隆县"
"2547",542336,"聂拉木县"
"2548",542337,"萨嘎县"
"2549",542338,"岗巴县"
"2550",542431,"双湖县"
"2551",542421,"那曲县"
"2552",542422,"嘉黎县"
"2553",542423,"比如县"
"2554",542424,"聂荣县"
"2555",542425,"安多县"
"2556",542426,"申扎县"
"2557",542427,"索县县"
"2558",542428,"班戈县"
"2559",542429,"巴青县"
"2560",542430,"尼玛县"
"2561",542521,"普兰县"
"2562",542522,"札达县"
"2563",542523,"噶尔县"
"2564",542524,"日土县"
"2565",542525,"革吉县"
"2566",542526,"改则县"
"2567",542527,"措勤县"
"2568",542621,"林芝县"
"2569",542622,"工布江达"
"2570",542623,"米林县"
"2571",542624,"墨脱县"
"2572",542625,"波密县"
"2573",542626,"察隅县"
"2574",542627,"朗县"
"2575",610102,"新城区"
"2576",610103,"碑林区"
"2577",610104,"莲湖区"
"2578",610111,"灞桥区"
"2579",610112,"未央区"
"2580",610113,"雁塔区"
"2581",610114,"阎良区"
"2582",610115,"临潼区"
"2583",610121,"长安县"
"2584",610122,"蓝田县"
"2585",610124,"周至县"
"2586",610125,"户县"
"2587",610126,"高陵县"
"2588",610202,"城区"
"2589",610203,"郊区"
"2590",610221,"耀县"
"2591",610222,"宜君县"
"2592",610302,"渭滨区"
"2593",610303,"金台区"
"2594",610321,"宝鸡县"
"2595",610322,"凤翔县"
"2596",610323,"岐山县"
"2597",610324,"扶风县"
"2598",610326,"眉县"
"2599",610327,"陇县"
"2600",610328,"千阳县"
"2601",610329,"麟游县"
"2602",610330,"凤县"
"2603",610331,"太白县"
"2604",610402,"秦都区"
"2605",610403,"杨陵区"
"2606",610404,"渭城区"
"2607",610422,"三原县"
"2608",610423,"泾阳县"
"2609",610424,"乾县"
"2610",610425,"礼泉县"
"2611",610426,"永寿县"
"2612",610427,"彬县"
"2613",610428,"长武县"
"2614",610429,"旬邑县"
"2615",610430,"淳化县"
"2616",610431,"武功县"
"2617",610481,"兴平市"
"2618",610502,"临渭区"
"2619",610521,"华县"
"2620",610522,"潼关县"
"2621",610523,"大荔县"
"2622",610524,"合阳县"
"2623",610525,"澄城县"
"2624",610526,"蒲城县"
"2625",610527,"白水县"
"2626",610528,"富平县"
"2627",610581,"韩城市"
"2628",610582,"华阴市"
"2629",610602,"宝塔区"
"2630",610621,"延长县"
"2631",610622,"延川县"
"2632",610623,"子长县"
"2633",610624,"安塞县"
"2634",610625,"志丹县"
"2635",610626,"吴旗县"
"2636",610627,"甘泉县"
"2637",610628,"富县"
"2638",610629,"洛川县"
"2639",610630,"宜川县"
"2640",610631,"黄龙县"
"2641",610632,"黄陵县"
"2642",610702,"汉台区"
"2643",610721,"南郑县"
"2644",610722,"城固县"
"2645",610723,"洋县"
"2646",610724,"西乡县"
"2647",610725,"勉县"
"2648",610726,"宁强县"
"2649",610727,"略阳县"
"2650",610728,"镇巴县"
"2651",610729,"留坝县"
"2652",610730,"佛坪县"
"2653",612401,"安康市"
"2654",612422,"汉阴县"
"2655",612423,"石泉县"
"2656",612424,"宁陕县"
"2657",612425,"紫阳县"
"2658",612426,"岚皋县"
"2659",612427,"平利县"
"2660",612428,"镇坪县"
"2661",612429,"旬阳县"
"2662",612430,"白河县"
"2663",612501,"商州市"
"2664",612522,"洛南县"
"2665",612523,"丹凤县"
"2666",612524,"商南县"
"2667",612525,"山阳县"
"2668",612526,"镇安县"
"2669",612527,"柞水县"
"2670",612701,"榆林市"
"2671",612722,"神木县"
"2672",612723,"府谷县"
"2673",612724,"横山县"
"2674",612725,"靖边县"
"2675",612726,"定边县"
"2676",612727,"绥德县"
"2677",612728,"米脂县"
"2678",612729,"佳县"
"2679",612730,"吴堡县"
"2680",612731,"清涧县"
"2681",612732,"子洲县"
"2682",620101,"兰州市辖"
"2683",620102,"城关区"
"2684",620103,"七里河"
"2685",620104,"西固区"
"2686",620105,"安宁区"
"2687",620111,"红古区"
"2688",620121,"永登县"
"2689",620122,"皋兰县"
"2690",620123,"榆中县"
"2691",620201,"嘉峪关市辖"
"2692",620301,"金昌市辖"
"2693",620302,"金川区"
"2694",620321,"永昌县"
"2695",620401,"白银市辖"
"2696",620402,"白银区"
"2697",620403,"平川区"
"2698",620421,"靖远县"
"2699",620422,"会宁县"
"2700",620423,"景泰县"
"2701",620501,"天水市辖"
"2702",620502,"秦城区"
"2703",620503,"北道区"
"2704",620521,"清水县"
"2705",620522,"秦安县"
"2706",620523,"甘谷县"
"2707",620524,"武山县"
"2708",620525,"张家川"
"2709",622101,"玉门市"
"2710",622102,"酒泉市"
"2711",622103,"敦煌市"
"2712",622123,"金塔县"
"2713",622124,"肃北县"
"2714",622125,"阿克塞"
"2715",622126,"安西县"
"2716",622201,"张掖市"
"2717",622222,"肃南县"
"2718",622223,"民乐县"
"2719",622224,"临泽县"
"2720",622225,"高台县"
"2721",622226,"山丹县"
"2722",622301,"武威市"
"2723",622322,"民勤县"
"2724",622323,"古浪县"
"2725",622326,"天祝县"
"2726",622421,"定西县"
"2727",622424,"通渭县"
"2728",622425,"陇西县"
"2729",622426,"渭源县"
"2730",622427,"临洮县"
"2731",622428,"漳县"
"2732",622429,"岷县"
"2733",622621,"武都县"
"2734",622623,"宕昌县"
"2735",622624,"成县"
"2736",622625,"康县"
"2737",622626,"文县"
"2738",622627,"西和县"
"2739",622628,"礼县"
"2740",622629,"两当县"
"2741",622630,"徽县"
"2742",622701,"平凉市"
"2743",622722,"泾川县"
"2744",622723,"灵台县"
"2745",622724,"崇信县"
"2746",622725,"华亭县"
"2747",622726,"庄浪县"
"2748",622727,"静宁县"
"2749",622801,"西峰市"
"2750",622821,"庆阳县"
"2751",622822,"环县"
"2752",622823,"华池县"
"2753",622824,"合水县"
"2754",622825,"正宁县"
"2755",622826,"宁县"
"2756",622827,"镇原县"
"2757",622901,"临夏市"
"2758",622921,"临夏县"
"2759",622922,"康乐县"
"2760",622923,"永靖县"
"2761",622924,"广河县"
"2762",622925,"和政县"
"2763",622926,"东乡县"
"2764",622927,"积石山"
"2765",623001,"合作市"
"2766",623021,"临潭县"
"2767",623022,"卓尼县"
"2768",623023,"舟曲县"
"2769",623024,"迭部县"
"2770",623025,"玛曲县"
"2771",623026,"碌曲县"
"2772",623027,"夏河县"
"2773",630101,"市辖区"
"2774",630102,"城东区"
"2775",630103,"城中区"
"2776",630104,"城西区"
"2777",630105,"城北区"
"2778",630121,"大通县"
"2779",632121,"平安县"
"2780",632122,"民和县"
"2781",632123,"乐都县"
"2782",632124,"湟中县"
"2783",632125,"湟源县"
"2784",632126,"互助县"
"2785",632127,"化隆县"
"2786",632128,"循化县"
"2787",632221,"门源县"
"2788",632222,"祁连县"
"2789",632223,"海晏县"
"2790",632224,"刚察县"
"2791",632321,"同仁县"
"2792",632322,"尖扎县"
"2793",632323,"泽库县"
"2794",632324,"河南县"
"2795",632521,"共和县"
"2796",632522,"同德县"
"2797",632523,"贵德县"
"2798",632524,"兴海县"
"2799",632525,"贵南县"
"2800",632621,"玛沁县"
"2801",632622,"班玛县"
"2802",632623,"甘德县"
"2803",632624,"达日县"
"2804",632625,"久治县"
"2805",632626,"玛多县"
"2806",632721,"玉树县"
"2807",632722,"杂多县"
"2808",632723,"称多县"
"2809",632724,"治多县"
"2810",632725,"囊谦县"
"2811",632726,"曲麻莱"
"2812",632801,"格尔木"
"2813",632802,"德令哈"
"2814",632821,"乌兰县"
"2815",632822,"都兰县"
"2816",632823,"天峻县"
"2817",640101,"银川市辖"
"2818",640102,"城区"
"2819",640103,"新城区"
"2820",640111,"银川郊"
"2821",640121,"永宁县"
"2822",640122,"贺兰县"
"2823",640201,"石嘴山市辖"
"2824",640202,"大武口"
"2825",640203,"石嘴山"
"2826",640204,"石炭井"
"2827",640221,"平罗县"
"2828",640222,"陶乐县"
"2829",640223,"惠农县"
"2830",640301,"吴忠市辖"
"2831",640302,"利通区"
"2832",640321,"中卫县"
"2833",640322,"中宁县"
"2834",640323,"盐池县"
"2835",640324,"同心县"
"2836",640381,"青铜峡"
"2837",640382,"灵武市"
"2838",642221,"固原县"
"2839",642222,"海原县"
"2840",642223,"西吉县"
"2841",642224,"隆德县"
"2842",642225,"泾源县"
"2843",642226,"彭阳县"
"2844",650121,"乌鲁木齐"
"2845",650201,"克拉玛依市"
"2846",652101,"吐鲁番市"
"2847",652122,"鄯善县"
"2848",652123,"托克逊县"
"2849",652201,"哈密市"
"2850",652222,"巴里坤自"
"2851",652223,"伊吾县"
"2852",652301,"昌吉市"
"2853",652322,"米泉市"
"2854",652323,"呼图壁县"
"2855",652324,"玛纳斯县"
"2856",652325,"奇台县"
"2857",652326,"阜康市"
"2858",652327,"吉木萨尔"
"2859",652328,"木垒自治"
"2860",652701,"博乐市"
"2861",652722,"精河县"
"2862",652723,"温泉县"
"2863",652801,"库尔勒市"
"2864",652822,"轮台县"
"2865",652823,"尉犁县"
"2866",652824,"若羌县"
"2867",652825,"且末县"
"2868",652826,"焉耆自治"
"2869",652827,"和静县"
"2870",652828,"和硕县"
"2871",652829,"博湖县"
"2872",652901,"阿克苏市"
"2873",652922,"温宿县"
"2874",652923,"库车县"
"2875",652924,"沙雅县"
"2876",652925,"新和县"
"2877",652926,"拜城县"
"2878",652927,"乌什县"
"2879",652928,"阿瓦提县"
"2880",652929,"柯坪县"
"2881",653021,"阿图什市"
"2882",653022,"阿克陶县"
"2883",653023,"阿合奇县"
"2884",653024,"乌恰县"
"2885",653101,"喀什市"
"2886",653121,"疏附县"
"2887",653122,"疏勒县"
"2888",653123,"英吉沙县"
"2889",653124,"泽普县"
"2890",653125,"莎车县"
"2891",653126,"叶城县"
"2892",653127,"麦盖提县"
"2893",653128,"岳普湖县"
"2894",653129,"伽师县"
"2895",653130,"巴楚县"
"2896",653131,"塔什库尔"
"2897",653201,"和田市"
"2898",653221,"和田县"
"2899",653222,"墨玉县"
"2900",653223,"皮山县"
"2901",653224,"洛浦县"
"2902",653225,"策勒县"
"2903",653226,"于田县"
"2904",653227,"民丰县"
"2905",654101,"伊宁市"
"2906",654121,"伊宁县"
"2907",654122,"察布查尔"
"2908",654123,"霍城县"
"2909",654124,"巩留县"
"2910",654125,"新源县"
"2911",654126,"昭苏县"
"2912",654127,"特克斯县"
"2913",654128,"尼勒克县"
"2914",654201,"塔城市"
"2915",654221,"额敏县"
"2916",654222,"乌苏县"
"2917",654223,"沙湾县"
"2918",654224,"托里县"
"2919",654225,"裕民县"
"2920",654226,"和布克赛"
"2921",654301,"阿勒泰市"
"2922",654321,"布尔津县"
"2923",654322,"富蕴县"
"2924",654323,"福海县"
"2925",654324,"哈巴河县"
"2926",654325,"青河县"
"2927",654326,"吉木乃县"
